link,name,Model Name,Series,Color,Type,user rating,Price,Suitable For,Processor Brand,Processor Name,Processor Generation,Processor Variant,Clock Speed,Number of Cores,Cache,RAM,RAM Type,RAM Frequency,Memory Slots,SSD,SSD Capacity,HDD Capacity,Dedicated Graphic Memory Type,Dedicated Graphic Memory Capacity,Graphic Processor,TGP,Screen Size,Screen Resolution,Screen Type,Refresh Rate,Brightness,Weight,Dimensions,Battery Backup,Battery Cell,Power Supply,Operating System,MS Office Provided,Backlit Keyboard,Web Camera
https://www.flipkart.com/hp-omen-15-ryzen-7-octa-core-5800h-16-gb-1-tb-ssd-windows-10-home-8-gb-graphics-nvidia-geforce-rtx-3070-165-hz-15-en1037ax-gaming-laptop/p/itm156c4fcb0bed7?pid=COMG3US8G8RGVGT5&lid=LSTCOMG3US8G8RGVGT5SGTAQP&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_31_733&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=f167fb47-87c4-4ac0-aa67-bca17500e0df.COMG3US8G8RGVGT5.SEARCH&ssid=vp6le1z26r24e2gw1653222949658,"HP OMEN 15 Ryzen 7 Octa Core 5800H - (16 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce RTX 3070/165 Hz) 15-en1037AX Gaming Laptop  (15.6 inch, Mica Silver, 2.37 Kg)",,OMEN 15,Mica Silver,Gaming Laptop,4.8,"?1,58,490","Gaming, Processing & Multitasking",AMD,Ryzen 7 Octa Core,,5800H,4.4 GHz Max Turbo Frequency,8.0,16,16 GB,DDR4,,,Yes,1 TB,,GDDR6,8 GB,NVIDIA GeForce RTX 3070,,39.62 cm (15.6 inch),2560 x 1440 Pixels,"Quad HD IPS Micro-edge Anti-glare Display (3 ms Response Time, Brightness: 300 nits, 188 ppi, Color Gamut: 100% DCI-P3, 165 Hz Refresh Rate)",165 Hz,,2.37 Kg,357.9 x 239.7 x 22.5,Upto 12.5 Hours,6 Cell,,Windows 10 Home,No,Yes,HP Wide Vision 720p HD Webcam
https://www.flipkart.com/asus-chromebook-celeron-dual-core-4-gb-64-gb-emmc-storage-chrome-os-c423na-bz0522/p/itm2957473bc3d32?pid=COMG49CZDAJFHBZG&lid=LSTCOMG49CZDAJFHBZG2U5YGX&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_31_734&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=f167fb47-87c4-4ac0-aa67-bca17500e0df.COMG49CZDAJFHBZG.SEARCH&ssid=vp6le1z26r24e2gw1653222949658,"ASUS Chromebook Celeron Dual Core - (4 GB/64 GB EMMC Storage/Chrome OS) C423NA-BZ0522 Chromebook  (14 inch, Silver, 1.34 Kg)",,Chromebook,Silver,Chromebook,4.1,"?22,990",Processing & Multitasking,Intel,Celeron Dual Core,,N3350,1.1 GHz with Turbo Boost Upto 2.4 GHz,2.0,2,4 GB,LPDDR4,,,No,,,,,Intel Integrated HD 500,,35.56 cm (14 inch),1366 x 768 Pixels,"HD LED Backlit LCD Glossy Display (16:9, NTSC: 45% Color Gamut, 200nits Brightness, 78% Screen-to-body Ratio)",,,1.34 Kg,322 x 228 x 16.1,,2 Cell,45W AC Adapter,Chrome,No,No,720p HD Webcam
https://www.flipkart.com/asus-chromebook-celeron-dual-core-4-gb-64-gb-emmc-storage-chrome-os-c423na-bv0523/p/itmdf5051ab24d27?pid=COMG49CZSTYBPQNX&lid=LSTCOMG49CZSTYBPQNXKPWIYW&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_31_735&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=f167fb47-87c4-4ac0-aa67-bca17500e0df.COMG49CZSTYBPQNX.SEARCH&ssid=vp6le1z26r24e2gw1653222949658,"ASUS Chromebook Celeron Dual Core - (4 GB/64 GB EMMC Storage/Chrome OS) C423NA-BV0523 Chromebook  (14 inch, Silver, 1.20 Kg)",,Chromebook,Silver,Chromebook,3.9,"?19,990",Processing & Multitasking,Intel,Celeron Dual Core,,N3350,1.1 GHz with Turbo Boost Upto 2.4 GHz,2.0,2,4 GB,LPDDR4,,,No,,,,,Intel Integrated HD 500,,35.56 cm (14 inch),1366 x 768 Pixels,"HD LED Backlit LCD Anti-glare Display (16:9, NTSC: 45% Color Gamut, 200nits Brightness, 78% Screen-to-body Ratio)",,,1.20 Kg,322 x 228 x 16.1,,2 Cell,45W AC Adapter,Chrome,No,No,720p HD Webcam
https://www.flipkart.com/asus-rog-flow-x13-2021-ryzen-9-octa-core-5980hs-32-gb-1-tb-ssd-windows-10-home-4-gb-graphics-nvidia-geforce-gtx-1650-60-hz-gv301qh-k5459ts-2-1-gaming-laptop/p/itmd0d2790e77fbd?pid=COMG3ZF8XRZAHVT7&lid=LSTCOMG3ZF8XRZAHVT7IHUCFY&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_31_736&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=f167fb47-87c4-4ac0-aa67-bca17500e0df.COMG3ZF8XRZAHVT7.SEARCH&ssid=vp6le1z26r24e2gw1653222949658,"ASUS ROG Flow X13 (2021) Ryzen 9 Octa Core 5980HS - (32 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/60 Hz) GV301QH-K5459TS 2 in 1 Gaming Laptop  (13.4 Inch, Off Black (Supernova), 1.3 KG, With MS Office)",,ROG Flow X13 (2021),Off Black (Supernova),2 in 1 Gaming Laptop,5.0,"?2,39,990","Gaming, Processing & Multitasking",AMD,Ryzen 9 Octa Core,,5980HS,3.1 GHz with Turbo Boost up to 4.8 GHz,8.0,16,32 GB,LPDDR4X,4266 MHz,,Yes,1 TB,,GDDR6,4 GB,NVIDIA GeForce GTX 1650,,34.04 cm (13.4 Inch),3840 x 2400 Pixel,"WQUXGA LED Backlit Glossy IPS-Level Touch Display with Adaptive Sync (16:10 Aspect Ratio, 60 Hz Refresh Rate, 300 nits Brightness, 1000:1 Contrast Ratio, 82% NTSC Color Gamut, 116% sRGB, 86% Adobe, 85% DCI-P3, Pantone Validated)",60 Hz,,1.3 KG,29.9 x 22.2 x 1.58,,4 Cell,100W AC Adapter,Windows 10 Home,Yes,Yes,720p HD Webcam
https://www.flipkart.com/asus-chromebook-celeron-dual-core-4-gb-64-gb-emmc-storage-chrome-os-c523na-a20303/p/itm084aa0e5ae2b6?pid=COMG49CZ8SVW7TWD&lid=LSTCOMG49CZ8SVW7TWDMKMYIO&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_31_737&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=f167fb47-87c4-4ac0-aa67-bca17500e0df.COMG49CZ8SVW7TWD.SEARCH&ssid=vp6le1z26r24e2gw1653222949658,"ASUS Chromebook Celeron Dual Core - (4 GB/64 GB EMMC Storage/Chrome OS) C523NA-A20303 Chromebook  (15.6 inch, Silver, 1.69 Kg)",,Chromebook,Silver,Chromebook,4.0,"?23,990",Processing & Multitasking,Intel,Celeron Dual Core,,N3350,1.1 GHz with Turbo Boost Upto 2.4 GHz,2.0,2,4 GB,LPDDR4,,,No,,,,,Intel Integrated HD 500,,39.62 cm (15.6 inch),1920 x 1080 Pixels,"Full HD LED Backlit LCD Glossy Display (16:9, NTSC: 45% Color Gamut, 200nits Brightness, 80% Screen-to-body Ratio)",,,1.69 Kg,358 x 248 x 16.1,,2 Cell,45W AC Adapter,Chrome,No,No,720p HD Webcam
https://www.flipkart.com/hp-pavilion-ryzen-7-octa-core-5800h-16-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-15-ec2076ax-gaming-laptop/p/itm9f179974f11d1?pid=COMG4NHNCTUAHD3Y&lid=LSTCOMG4NHNCTUAHD3YC6PQHJ&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_31_738&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=f167fb47-87c4-4ac0-aa67-bca17500e0df.COMG4NHNCTUAHD3Y.SEARCH&ssid=vp6le1z26r24e2gw1653222949658,"HP Pavilion Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RTX 3050/144 Hz) 15-EC2076AX Gaming Laptop  (15.6 inches, Shadow Black, 1.98 kg, With MS Office)",,Pavilion,Shadow Black,Gaming Laptop,4.6,"?88,900",Gaming,AMD,Ryzen 7 Octa Core,,5800H,4.4 GHz with Max Turbo Frequency,8.0,16,16 GB,DDR4,3200 MHz,,Yes,512 GB,,GDDR6,4 GB,NVIDIA GeForce RTX 3050,,39.62 cm (15.6 inches),1920 x 1080 Pixels,Full HD Micro-Edge Anti Glare IPS Display (300 nits Brightness|| 141 PPI|| 72% NTSC Color Gamut),144 Hz,,1.98 kg,36.0 x 25.7 x 2.35,,3 cell,,Windows 10 Home,Yes,Yes,HP True Vision HD Webcam
https://www.flipkart.com/asus-eeebook-12-celeron-dual-core-4-gb-64-gb-emmc-storage-windows-10-home-e210ma-gj011t-thin-light-laptop/p/itm964ed80dacb4c?pid=COMG3Z7M7BWVWBHC&lid=LSTCOMG3Z7M7BWVWBHCOBPC7J&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_31_739&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=f167fb47-87c4-4ac0-aa67-bca17500e0df.COMG3Z7M7BWVWBHC.SEARCH&ssid=vp6le1z26r24e2gw1653222949658,"ASUS EeeBook 12 Celeron Dual Core - (4 GB/64 GB EMMC Storage/Windows 10 Home) E210MA-GJ011T Thin and Light Laptop  (11.6 inch, Peacock Blue, 1.05 Kg)",,EeeBook 12,Peacock Blue,Thin and Light Laptop,3.7,"?20,990",Processing & Multitasking,Intel,Celeron Dual Core,,Celeron N4020,1.1 GHz with Turbo Boost Upto 2.8 GHz,2.0,4,4 GB,DDR4,,,No,,,,,Intel Integrated UHD 600,,29.46 cm (11.6 inch),1366 x 768 Pixels,"HD LED Backlit Anti Glare Display (250 nits Brightness, 45% NTSC Color Gamut, 73% Screen-to-body Ratio, IPS-level Panel)",,,1.05 Kg,279 x 191 x 16.9,,2 Cell,33W AC Adapter,Windows 10 Home,No,,
https://www.flipkart.com/lenovo-ideapad-gaming-ryzen-5-hexa-core-4600h-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-120-hz-15arh05-laptop/p/itmcbdc4f7993749?pid=COMG36BSV74DD6JX&lid=LSTCOMG36BSV74DD6JXNE8YPC&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_31_740&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=f167fb47-87c4-4ac0-aa67-bca17500e0df.COMG36BSV74DD6JX.SEARCH&ssid=vp6le1z26r24e2gw1653222949658,"Lenovo IdeaPad Gaming Ryzen 5 Hexa Core 4600H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/120 Hz) 15ARH05 Gaming Laptop  (15.6 inch, Onyx Black, 2.2 kg)",,IdeaPad Gaming,Onyx Black,Gaming Laptop,4.5,"?75,999","Gaming, Processing & Multitasking",AMD,Ryzen 5 Hexa Core,,4600H,3.0 GHz with Turbo Boost Upto 4.0 Ghz,6.0,11 MB,8 GB,DDR4,3200 MHz,2 Slots,Yes,512 GB,,GDDR6,4 GB,NVIDIA GeForce GTX 1650,,39.62 cm (15.6 inch),1920 x 1080 Pixel,"Full HD LED Backlit, IPS Anti-Glare Display (250 nits Brightness, 120 Hz Refresh Rate)",120 Hz,,2.2 kg,359 x 249.6 x 24.9 mm,Upto 6.7 hours,,135 W Adapter,Windows 10 Home,No,Yes,720p Webcam With?Privacy?Shutter
https://www.flipkart.com/asus-vivobook-s14-ryzen-5-hexa-core-ryzen-5-5500u-8-gb-1-tb-ssd-windows-10-home-m433ua-eb584ts-thin-light-laptop/p/itmba9564abe4d48?pid=COMG4G25DKPSDGBD&lid=LSTCOMG4G25DKPSDGBDN0UQY8&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_31_741&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=f167fb47-87c4-4ac0-aa67-bca17500e0df.COMG4G25DKPSDGBD.SEARCH&ssid=vp6le1z26r24e2gw1653222949658,"ASUS Vivobook S14 Ryzen 5 Hexa Core Ryzen-5 5500U - (8 GB/1 TB SSD/Windows 10 Home) M433UA-EB584TS Thin and Light Laptop  (14.1 inch, Dreamy White, 1.4 kg, With MS Office)",Vivobook S14,Vivobook S14,Dreamy White,Thin and Light Laptop,,"?68,990",Travel & Business,AMD,Ryzen 5 Hexa Core,,Ryzen-5 5500U,2.1 Ghz With Turbo Upto 4.10,6.0,8 MB,8 GB,DDR4,3200 MHz,,Yes,1 TB,,,,AMD Radeon AMD Radeon,,35.81 cm (14.1 inch),1920 x 1080 pixel,"14.0-inch,FHD (1920 x 1080) 16:9,IPS-level Panel,Anti-glare display,LED Backlit,250nits,NTSC: 45%,Screen-to-body ratio: 85 ?",,,1.4 kg,"32.40 x 21.30 x 1.59 ~ 1.59 cm (12.76"" x 8.39"" x 0.63"" ~ 0.63"")",Upto 8 Hrs.,,,Windows 10 Home,Yes,Yes,720p HD
https://www.flipkart.com/lenovo-apu-dual-core-a9-a99425-4-gb-1-tb-hdd-windows-10-e41-45-notebook/p/itm133835706fffc?pid=COMG4CRFHWW2WYHY&lid=LSTCOMG4CRFHWW2WYHYVYGVGH&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_31_742&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=f167fb47-87c4-4ac0-aa67-bca17500e0df.COMG4CRFHWW2WYHY.SEARCH&ssid=vp6le1z26r24e2gw1653222949658,"Lenovo APU Dual Core A9 A99425 - (4 GB/1 TB HDD/Windows 10) E41-45 Notebook  (14 inch, Black, 2.2 Kg)",,,Black,Notebook,3.7,"?27,090","Everyday Use, Processing & Multitasking",AMD,APU Dual Core A9,,A99425,3.1 GHz with Turbo Boost Upto 3.7 GHz,2.0,1,4 GB,DDR4,,,No,,1 TB,,,AMD Radeon R5,,35.56 cm (14 inch),1366 x 768 Pixels,HD Display,,,2.2 Kg,333 x 234 x 20,Upto 4 Hours,6 Cell,45W AC Adapter,Windows 10,No,No,HD Webcam
https://www.flipkart.com/lenovo-ideapad-slim-3i-2021-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-home-14-itl-6-thin-light-laptop/p/itm39f87693ddf74?pid=COMG3TZGGX26VVHY&lid=LSTCOMG3TZGGX26VVHYVYPNGK&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_31_743&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=f167fb47-87c4-4ac0-aa67-bca17500e0df.COMG3TZGGX26VVHY.SEARCH&ssid=vp6le1z26r24e2gw1653222949658,"Lenovo Ideapad Slim 3i (2021) Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) 14 ITL 6 Thin and Light Laptop  (14 Inch, Arctic Grey, 1.41 KG, With MS Office)",Ideapad 3,Ideapad Slim 3i (2021),Arctic Grey,Thin and Light Laptop,4.3,"?50,990",Processing & Multitasking,Intel,Core i5,11th Gen,1135G7,2.4 GHz with Turbo boost up to 4.2 GHz,4.0,8,8 GB,DDR4,3200 MHz,1 Slot,Yes,512 GB,,,,Intel Integrated Iris Xe,,35.56 cm (14 Inch),1920 x 1080 Pixel,"Full HD LED Backlit, Anti-Glare IPS Display (300 nits Brightness, 45% NTSC Color Gamut)",,,1.41 KG,324.2 x 215.7 x 19.9,Upto 7.5 Hours,,65 W AC Adapter,Windows 10 Home,Yes,Yes,720p HD Webcam with Privacy Shutter
https://www.flipkart.com/lenovo-legion-5-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-120-hz-15imh05-gaming-laptop/p/itmdbb1713f3cca4?pid=COMG4BHEFBUFVMHV&lid=LSTCOMG4BHEFBUFVMHVAKJAWI&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_31_744&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=f167fb47-87c4-4ac0-aa67-bca17500e0df.COMG4BHEFBUFVMHV.SEARCH&ssid=vp6le1z26r24e2gw1653222949658,"Lenovo Legion 5 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/120 Hz) 15IMH05 Gaming Laptop  (15.6 Inch, Phantom Black, 2.3 KG)",,Legion 5,Phantom Black,Gaming Laptop,4.5,"?65,490","Gaming, Processing & Multitasking",Intel,Core i5,10th Gen,10300H,2.5 GHz with Turbo Boost Up to 4.5 GHz,4.0,8,8 GB,DDR4,2933 MHz,2 Slots,Yes,512 GB,,GDDR6,4 GB,NVIDIA GeForce GTX 1650,,39.62 cm (15.6 Inch),1920 x 1080 Pixel,"Full HD LED Backlit, IPS Anti-Glare, DC Dimmer Display (120Hz Refresh Rate, 250 nits Brightness, 45% NTSC Color Gamut)",120 Hz,,2.3 KG,363.06 x 259.61 x 26.1,Up to 6 Hours,,170W Adapter,Windows 10 Home,No,Yes,720p HD Webcam with Privacy Shutter
https://www.flipkart.com/acer-nitro-ryzen-5-hexa-core-5600h-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-an515-45-an515-45-r7z1-gaming-laptop/p/itm526eb50c86b0e?pid=COMG49GT972GJXQ7&lid=LSTCOMG49GT972GJXQ7BO7L8U&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_32_745&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=6e61047a-f55c-41a6-93d2-a8f719c8abbd.COMG49GT972GJXQ7.SEARCH&ssid=hceun5suacbkzaio1653223067826,"acer Nitro Ryzen 5 Hexa Core 5600H - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RTX 3050/144 Hz) AN515-45/AN515-45-R7Z1 Gaming Laptop  (15.6 Inch, Black, 2.4 KG)",,Nitro,Black,Gaming Laptop,4.5,"?72,990","Gaming, Processing & Multitasking",AMD,Ryzen 5 Hexa Core,,5600H,3.3 GHz with Turbo Boost up to 4.2 GHz,6.0,19,8 GB,DDR4,,2 Slots,Yes,256 GB,1 TB,GDDR6,4 GB,NVIDIA GeForce RTX 3050,,39.62 cm (15.6 Inch),1920 x 1080 Pixel,"Full HD LED Backlit, TFT LCD, IPS Display (16:9 Aspect Ratio, 144Hz Refresh Rate, Wide Viewing Angle up to 170 Degrees)",144 Hz,,2.4 KG,363.4 x 255 x 23.9,,4,180W AC Adapter,Windows 10 Home,No,Yes,720p HD Webcam with Super High Dynamic Range Imaging (SHDR)
https://www.flipkart.com/dell-inspiron-core-i5-11th-gen-16-gb-512-gb-ssd-windows-10-5418-thin-light-laptop/p/itm7679a9baa1733?pid=COMG4BX9FCPBCCRW&lid=LSTCOMG4BX9FCPBCCRWAKDG8Y&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_32_746&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=6e61047a-f55c-41a6-93d2-a8f719c8abbd.COMG4BX9FCPBCCRW.SEARCH&ssid=hceun5suacbkzaio1653223067826,"DELL Inspiron Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10) Inspiron 5418 Thin and Light Laptop  (14 inches, Platinum Silver, 1.5 kg, With MS Office)",,Inspiron,Platinum Silver,Thin and Light Laptop,4.4,"?72,748",Processing & Multitasking,Intel,Core i5,11th Gen,11300H,2.6 GHz upto Max Turbo Frequency at 4.4 GHz,4.0,8,16 GB,DDR4,3200 MHz,2,Yes,512 GB,,,,Intel Integrated Iris Xe,,35.56 cm (14 inches),1920 x 1080 Pixels,Full HD WVA AG Narrow Border Display (250 nits Brightness),,,1.5 kg,214 x 321 x 18,Upto 6 hours,4,,Windows 10,Yes,Yes,HD Webcam
https://www.flipkart.com/dell-vostro-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-10-5415-thin-light-laptop/p/itm78ea258a72ac8?pid=COMG4BX95AHSMZGU&lid=LSTCOMG4BX95AHSMZGUBFBJIW&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_32_747&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=6e61047a-f55c-41a6-93d2-a8f719c8abbd.COMG4BX95AHSMZGU.SEARCH&ssid=hceun5suacbkzaio1653223067826,"DELL Vostro Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10) Vostro 5415 Thin and Light Laptop  (14 inch, Titan Grey, 1.5 Kg, With MS Office)",,Vostro,Titan Grey,Thin and Light Laptop,4.5,"?59,490",Processing & Multitasking,AMD,Ryzen 5 Hexa Core,,5500U,2.4 GHz with Turbo Boost Upto 4 GHz,6.0,8,8 GB,DDR4,3200 MHz,2,Yes,512 GB,,,,AMD Radeon,,35.56 cm (14 inch),1920 x 1080 Pixels,"Full HD WVA AG Display (250 nits Brightness, Narrow Border)",,,1.5 Kg,214 x 321 x 18,Upto 8 Hours,4 Cell,,Windows 10,Yes,Yes,HD Webcam
https://www.flipkart.com/asus-rog-strix-g15-2021-ryzen-7-octa-core-5800h-16-gb-1-tb-ssd-windows-10-home-4-gb-graphics-nvidia-geforce-rtx-3050-144-hz-g513qe-hn108t-gaming-laptop/p/itm49070fb987915?pid=COMG3ZF8ZQCNHFNV&lid=LSTCOMG3ZF8ZQCNHFNVSE6RPH&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_32_748&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=6e61047a-f55c-41a6-93d2-a8f719c8abbd.COMG3ZF8ZQCNHFNV.SEARCH&ssid=hceun5suacbkzaio1653223067826,"ASUS ROG Strix G15(2021) Ryzen 7 Octa Core 5800H - (16 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RTX 3050/144 Hz) G513QE-HN108T Gaming Laptop  (15.6 Inch, Eclipse Gray, 2.1 KG)",,ROG Strix G15(2021),Eclipse Gray,Gaming Laptop,4.7,"?1,01,990","Gaming, Processing & Multitasking",AMD,Ryzen 7 Octa Core,,5800H,3.2 GHz with Turbo Boost up to 4.4 GHz,8.0,16,16 GB,DDR4,3200 MHz,2 Slots,Yes,1 TB,,GDDR6,4 GB,NVIDIA GeForce RTX 3050,,39.62 cm (15.6 Inch),1920 x 1080 Pixel,"Full HD LED Backlit, Anti-Glare IPS, Adaptive-Sync Display (144Hz Refresh Rate, 250 nits Brightness, 1:1000 Contrast, 45% NTSC Color Gamut, 62.5% SRGB, 16:9 Aspect Ratio)",144 Hz,,2.1 KG,35.4 x 25.9 x 2.6,,4 Cell,200 W AC Adapter,Windows 10 Home,No,Yes,
https://www.flipkart.com/asus-vivobook-ultra-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-10-home-km413ua-eb501ts-thin-light-laptop/p/itm3ae369c7996f1?pid=COMGFG9VZFFZCFRM&lid=LSTCOMGFG9VZFFZCFRMD0FHNX&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_32_749&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=6e61047a-f55c-41a6-93d2-a8f719c8abbd.COMGFG9VZFFZCFRM.SEARCH&ssid=hceun5suacbkzaio1653223067826,"ASUS VivoBook Ultra Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10 Home) KM413UA-EB501TS Thin and Light Laptop  (14 inch, Hearty Gold, 1.40 kg, With MS Office)",,VivoBook Ultra,Hearty Gold,Thin and Light Laptop,4.4,"?58,990",Processing & Multitasking,AMD,Ryzen 5 Hexa Core,,5500U,2.1 GHz with Turbo Frequency Upto 4.0 GHz,6.0,8,8 GB,DDR4,,,Yes,512 GB,,,,AMD Radeon,,35.56 cm (14 inch),1920 x 1080 Pixels,"Full HD LED Backlit Anti Glare Display (250 nits Brightness, 45% NTSC Color Gamut, 85% Screen-to-Body Ratio)",,,1.40 kg,32.40 x 21.30 x 1.73,,3 cell,65 W AC Adapter,Windows 10 Home,Yes,Yes,720p HD Webcam (Without Privacy Shutter)
https://www.flipkart.com/lenovo-e41-apu-dual-core-a6-a6-9225-4-gb-1-tb-hdd-windows-10-e41-45-notebook/p/itm985313773f5c6?pid=COMG42QMYNFEGSFT&lid=LSTCOMG42QMYNFEGSFTBG4HBE&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_32_750&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=6e61047a-f55c-41a6-93d2-a8f719c8abbd.COMG42QMYNFEGSFT.SEARCH&ssid=hceun5suacbkzaio1653223067826,"Lenovo E41 APU Dual Core A6 A6-9225 - (4 GB/1 TB HDD/Windows 10) E41-45 Notebook  (14 Inch, Black, 2.2 KG)",,E41,Black,Notebook,2.8,"?28,021","Processing & Multitasking, Everyday Use",AMD,APU Dual Core A6,,A6-9225,3.0 GHz with Turbo Boost Upto 3.6 GHz,2.0,1,4 GB,DDR4,,,No,,1 TB,,,AMD Radeon R4 (Stoney Ridge),,35.56 cm (14 Inch),1366 x 768 Pixel,HD LED Backlit Display,,,2.2 KG,333 x 234 x 20,Up to 4 Hours,6 Cell,45W Adapter,Windows 10,No,No,HD Webcam
